model,sample_instance_id,anchor_value,condition_class,step_used,layer,mass_anchor,mass_digit,mass_background,digit_over_anchor,run
gemma4-e4b,393282009_393282_set00,5700,a,4,9,0.9624289870262146,0.40017434721812606,0.5622546398080885,0.4157962328780379,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,10,0.9917792081832886,0.6485313723096624,0.3432478358736262,0.653907005670771,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,11,0.04388698562979698,0.02782056701835245,0.016066418611444533,0.6339138270518112,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,12,0.9678046703338623,0.6548560997471213,0.31294857058674097,0.6766407724827537,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,13,0.8827312588691711,0.6783419605344534,0.20438929833471775,0.7684580711500439,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,14,0.8018364906311035,0.5758670773357153,0.22596941329538822,0.7181851712466542,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,15,0.8484850525856018,0.5657998919487,0.28268516063690186,0.6668354265340669,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,16,0.8959521651268005,0.6779629960656166,0.21798916906118393,0.7566955273439929,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,17,0.15988309681415558,0.03418821154627949,0.1256948852678761,0.21383255783454758,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,18,0.7960337400436401,0.5193266901187599,0.27670704992488027,0.6523928120060456,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,19,0.7990838885307312,0.49753961339592934,0.30154427513480186,0.6226375234654664,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,20,0.7584249973297119,0.37763399397954345,0.38079100335016847,0.49791870693757434,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,21,0.7745058536529541,0.42384760919958353,0.35065824445337057,0.5472490713924341,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,22,0.6396058201789856,0.3270295634865761,0.3125762566924095,0.5112986048111022,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,23,0.10160628706216812,0.010781960911117494,0.09082432615105063,0.1061150960522799,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,24,0.5366220474243164,0.30660354997962713,0.23001849744468927,0.5713584662636687,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,25,0.5541951656341553,0.36483440501615405,0.18936076061800122,0.6583139436062759,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,26,0.5342339277267456,0.32241830229759216,0.21181562542915344,0.6035152122770183,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,27,0.4782922863960266,0.27786259911954403,0.20042968727648258,0.5809472722490729,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,28,0.5039417743682861,0.2938518077135086,0.21008996665477753,0.5831066656100602,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,29,0.17236486077308655,0.005116615007864311,0.16724824576522224,0.02968479181264324,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,30,0.4242604374885559,0.21292158029973507,0.21133885718882084,0.5018652730387534,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,31,0.3328138589859009,0.16817412246018648,0.1646397365257144,0.5053098539003777,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,32,0.41689422726631165,0.23989532515406609,0.17699890211224556,0.5754345094369013,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,33,0.34546002745628357,0.13673680182546377,0.2087232256308198,0.3958107768134396,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,34,0.49768543243408203,0.28773624170571566,0.20994919072836637,0.5781488123902965,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,35,0.10015615820884705,0.00670003131381236,0.09345612689503469,0.06689584977731833,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,36,0.35044342279434204,0.1851045498624444,0.16533887293189764,0.5282009529140832,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,37,0.3397327661514282,0.1602118881419301,0.17952087800949812,0.47158209070278273,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,38,0.3908858895301819,0.18600956350564957,0.20487632602453232,0.47586666208191947,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,39,0.44573426246643066,0.23484690859913826,0.2108873538672924,0.526876501033674,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,40,0.45003244280815125,0.2173236683011055,0.23270877450704575,0.4829066698947981,20260428-102721
gemma4-e4b,393282009_393282_set00,5700,a,4,41,0.06276356428861618,0.009919909294694662,0.05284365499392152,0.1580520387446176,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,0,0.9770569801330566,0.6249460391700268,0.35211094096302986,0.6396208735798816,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,1,0.8469365835189819,0.4638128452934325,0.38312373822554946,0.5476358611955475,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,2,0.908727765083313,0.6360894964309409,0.27263826865237206,0.6999780581950455,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,3,0.9292641878128052,0.45639248308725655,0.4728717047255486,0.49113318803499845,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,4,0.8516774773597717,0.635559887625277,0.2161175897344947,0.7462447986713628,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,5,0.12641489505767822,0.08084719587350264,0.04556769918417558,0.6395385277709181,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,6,0.9134318232536316,0.657203107373789,0.25622871587984264,0.719487859567713,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,7,0.9112584590911865,0.578065367648378,0.3331930914428085,0.634359398128268,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,8,0.9690287709236145,0.6005320285912603,0.3684967423323542,0.6197256950574055,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,9,0.963892936706543,0.5122915507527068,0.45160138595383614,0.5314817976601419,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,10,0.9902945756912231,0.7890382010955364,0.2012563745956868,0.7967712037045034,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,11,0.04046569764614105,0.020433293597307056,0.020032404048833996,0.5049534491160724,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,12,0.9615294933319092,0.6496917102485895,0.31183778308331966,0.6756856807348324,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,13,0.8599367141723633,0.7005177875980735,0.1594189265742898,0.8146155130407232,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,14,0.8018474578857422,0.6060944152995944,0.19575304258614779,0.7558724659397233,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,15,0.8286358118057251,0.5630370555445552,0.2655987562611699,0.6794746829944638,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,16,0.8715830445289612,0.6733902671840042,0.198192777344957,0.772605974165011,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,17,0.240301713347435,0.05107276886701584,0.18922894448041916,0.21253601630868685,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,18,0.7854682803153992,0.4770370405167341,0.30843123979866505,0.6073282046796127,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,19,0.7690738439559937,0.5374246696010232,0.23164917435497046,0.6987946265817546,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,20,0.7044398188591003,0.3328040656633675,0.37163575319573283,0.4724378956918871,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,21,0.6832510232925415,0.3453090228140354,0.3379420004785061,0.5053911535324368,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,22,0.6173261404037476,0.42061161901801825,0.1967145213857293,0.6813442546640374,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,23,0.14943453669548035,0.03398595144972205,0.1154485852457583,0.2274303665087748,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,24,0.5318597555160522,0.380005591083318,0.15185416443273425,0.714484574443138,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,25,0.5493971109390259,0.423749603331089,0.12564750760793686,0.7712992931594035,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,26,0.48033738136291504,0.3501257412135601,0.13021164014935493,0.7289162884223358,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,27,0.4896850287914276,0.3322015078738332,0.15748352091759443,0.678398334320587,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,28,0.5592151880264282,0.3891103705391288,0.17010481748729944,0.6958150974267523,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,29,0.18847770988941193,0.025695973890833557,0.16278173599857837,0.13633428539592563,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,30,0.4305361807346344,0.27097555715590715,0.15956062357872725,0.6293909066911286,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,31,0.3403118848800659,0.1680187825113535,0.17229310236871243,0.49371999620456203,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,32,0.45827731490135193,0.2602266347967088,0.1980506801046431,0.5678366053373705,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,33,0.3585779070854187,0.2134916395880282,0.1450862674973905,0.5953842536572429,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,34,0.4926782250404358,0.35571196861565113,0.13696625642478466,0.7219965294517667,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,35,0.14856049418449402,0.017170486855320632,0.13139000732917339,0.11557909085841477,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,36,0.31960007548332214,0.1935012813191861,0.12609879416413605,0.6054481715204841,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,37,0.3194322884082794,0.2026007636450231,0.11683152476325631,0.6342526131424473,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,38,0.309680700302124,0.22965498513076454,0.08002571517135948,0.7415863659140317,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,39,0.3931957483291626,0.2674909133929759,0.12570483493618667,0.6802996078407408,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,40,0.3907448649406433,0.2648277971893549,0.12591706775128841,0.6777511899729864,20260428-102721
gemma4-e4b,131171001_131171_set00,6400,a,4,41,0.1145927906036377,0.022783379652537405,0.09180941095110029,0.19882035800439052,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,0,0.9711228013038635,0.3596232063136995,0.611499594990164,0.37031692164045243,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,1,0.8314337730407715,0.25422901078127325,0.5772047622594982,0.3057718113271861,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,2,0.9068987965583801,0.33214077027514577,0.5747580262832344,0.3662379656204172,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,3,0.9226773977279663,0.19130494096316397,0.7313724567648023,0.2073367586918679,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,4,0.827542781829834,0.2035004470963031,0.6240423347335309,0.24590927691536377,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,5,0.09482089430093765,0.05095249053556472,0.04386840376537293,0.537355093634261,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,6,0.9089747667312622,0.28787537943571806,0.6210993872955441,0.31670337832472334,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,7,0.9133347272872925,0.3542981296777725,0.55903659760952,0.3879170681816491,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,8,0.9631520509719849,0.26596881286241114,0.6971832381095737,0.27614415874835463,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,9,0.9512766599655151,0.2784155529807322,0.672861106984783,0.2926756901518272,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,10,0.9895556569099426,0.3744902745820582,0.6150653823278844,0.3784428616693156,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,11,0.028615865856409073,0.013870812254026532,0.01474505360238254,0.48472453441138486,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,12,0.96661376953125,0.5952435948420316,0.3713701746892184,0.6158029335033053,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,13,0.8423593044281006,0.6016757530160248,0.24068355141207576,0.7142744786614756,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,14,0.6686943769454956,0.3948415331542492,0.2738528437912464,0.5904663576772265,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,15,0.7545698285102844,0.48669374734163284,0.2678760811686516,0.6449949745572148,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,16,0.7836862802505493,0.5790653727017343,0.204620907548815,0.7388994643578596,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,17,0.18808044493198395,0.056373386178165674,0.13170705875381827,0.2997301829998974,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,18,0.6924982070922852,0.48010401893407106,0.2123941881582141,0.693292797031156,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,19,0.6848725080490112,0.42315292451530695,0.2617195835337043,0.617856490868261,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,20,0.5887159109115601,0.25411623856052756,0.3345996723510325,0.4316449306883133,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,21,0.6763294339179993,0.32263642782345414,0.3536930060945451,0.4770403469717567,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,22,0.617031455039978,0.2768756770528853,0.34015577798709273,0.4487221434034449,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,23,0.15219077467918396,0.015376031748019159,0.1368147429311648,0.10103129956747786,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,24,0.48580998182296753,0.28738356940448284,0.1984264124184847,0.5915555055622702,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,25,0.4804003834724426,0.34133441280573606,0.13906597066670656,0.7105206917998144,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,26,0.4712032675743103,0.3117479244247079,0.1594553431496024,0.6615996659563577,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,27,0.3947599530220032,0.2543679466471076,0.14039200637489557,0.6443610723424359,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,28,0.38732823729515076,0.25376881659030914,0.1335594207048416,0.6551776817576379,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,29,0.22264429926872253,0.07725805544760078,0.14538624382112175,0.3470021720805592,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,30,0.27519965171813965,0.17363074561581016,0.10156890610232949,0.6309264729507845,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,31,0.2628166675567627,0.18641983112320304,0.07639683643355966,0.7093151011167905,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,32,0.25932776927948,0.19013773766346276,0.06919003161601722,0.7331946678589192,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,33,0.2514822483062744,0.16277065873146057,0.08871158957481384,0.6472451229767358,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,34,0.31180882453918457,0.2174644370097667,0.09434438752941787,0.6974287444595342,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,35,0.15619687736034393,0.08199096465250477,0.07420591270783916,0.5249206388636874,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,36,0.2720537483692169,0.17999676649924368,0.09205698186997324,0.6616220786451419,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,37,0.25395214557647705,0.17509246536064893,0.07885968021582812,0.6894703132481323,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,38,0.30214715003967285,0.1940991561859846,0.10804799385368824,0.6423994274329538,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,39,0.3213525116443634,0.20184803707525134,0.11950447456911206,0.6281203032843693,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,40,0.324942022562027,0.17471297970041633,0.15022904286161065,0.5376743159375947,20260428-102721
gemma4-e4b,143001_143_set00,4,a,4,41,0.12450048327445984,0.02574350399663672,0.09875697927782312,0.20677432986252325,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,0,0.9732481241226196,0.9139490600209683,0.05929906410165131,0.9390709700518465,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,1,0.8542864322662354,0.7549226696137339,0.09936376265250146,0.8836880010034678,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,2,0.9123227596282959,0.8166357922600582,0.09568696736823767,0.8951171979889847,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,3,0.9427164793014526,0.8790621403604746,0.06365433894097805,0.9324777487838702,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,4,0.847724437713623,0.7862312020733953,0.061493235640227795,0.9274608199262491,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,5,0.1278160661458969,0.08513343031518161,0.0426826358307153,0.6660620443286466,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,6,0.896475076675415,0.7946795471943915,0.10179552948102355,0.8864491248785933,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,7,0.9321222305297852,0.8255079416558146,0.10661428887397051,0.8856219867072854,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,8,0.9634618163108826,0.9188297647051513,0.04463205160573125,0.953675329058054,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,9,0.9638506174087524,0.8776174867525697,0.08623313065618277,0.9105326809998683,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,10,0.9913136959075928,0.8849392289994285,0.10637446690816432,0.8926934356427169,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,11,0.05370398983359337,0.029421991435810924,0.024281998397782445,0.5478548526278514,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,12,0.9698007106781006,0.7753451189491898,0.1944555917289108,0.7994891222620942,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,13,0.8976156115531921,0.7469867412000895,0.15062887035310268,0.8321900060400448,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,14,0.8467996120452881,0.6865089321509004,0.16029067989438772,0.8107100220473233,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,15,0.86537766456604,0.650780142750591,0.214597521815449,0.7520186496573574,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,16,0.9049122333526611,0.6113654176006094,0.29354681575205177,0.6756074181200166,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,17,0.15181708335876465,0.0328695805510506,0.11894750280771405,0.21650778571061904,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,18,0.7996459007263184,0.6450346854981035,0.15461121522821486,0.8066503997734729,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,19,0.8215652704238892,0.5689798282692209,0.25258544215466827,0.6925558427946376,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,20,0.7760637402534485,0.6046924479887821,0.1713712922646664,0.7791788439842587,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,21,0.7034245729446411,0.5787427402101457,0.1246818327344954,0.8227502456836865,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,22,0.6319069862365723,0.52638855506666,0.10551843116991222,0.8330158813430045,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,23,0.09548624604940414,0.016916532535105944,0.0785697135142982,0.17716198128004118,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,24,0.5304566025733948,0.4202396033797413,0.11021699919365346,0.7922224011182825,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,25,0.5734221935272217,0.3922999962233007,0.18112219730392098,0.6841381457703857,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,26,0.5052293539047241,0.3404548270627856,0.1647745268419385,0.6738619291051494,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,27,0.4851064682006836,0.3477601626655087,0.1373463055351749,0.7168738935916308,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,28,0.4601469337940216,0.35143655468709767,0.10871037910692394,0.7637485526403907,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,29,0.10416647791862488,0.010279075475409627,0.09388740244321525,0.09867930336897507,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,30,0.3364657759666443,0.26566021010512486,0.07080556586151943,0.7895608679423646,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,31,0.3094371259212494,0.22239701030775905,0.08704011561349034,0.7187146973578027,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,32,0.3631991446018219,0.28549066866980866,0.07770847593201324,0.7860444412191399,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,33,0.36051854491233826,0.3004867294221185,0.06003181549021974,0.8334848058792184,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,34,0.4315364956855774,0.3298762181366328,0.10166027754894458,0.7644225261007461,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,35,0.08681382238864899,0.013746725860983133,0.07306709652766585,0.1583472018942059,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,36,0.37278637290000916,0.31562219161423855,0.05716418128577061,0.846656998642213,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,37,0.36386117339134216,0.3164055304659996,0.047455642925342545,0.8695776125739506,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,38,0.33796805143356323,0.2714062668965198,0.06656178453704342,0.8030530274837888,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,39,0.41715627908706665,0.3266828850028105,0.09047339408425614,0.7831187048598326,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,40,0.44754835963249207,0.3677894214633852,0.07975893816910684,0.8217869947404085,20260428-102721
gemma4-e4b,393423007_393423_set00,7300,a,4,41,0.0885433703660965,0.018901614006608725,0.06964175635948777,0.21347294471011244,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,0,0.9646974205970764,0.6482918703695759,0.3164055502275005,0.6720157601005413,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,1,0.8341279029846191,0.6634874413721263,0.1706404616124928,0.7954265035351068,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,2,0.9269284605979919,0.7905436242581345,0.13638483633985743,0.8528636867489524,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,3,0.9280315637588501,0.8171340874396265,0.11089747631922364,0.8805024735688404,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,4,0.8262670636177063,0.6630009941436583,0.16326606947404798,0.8024052069082749,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,5,0.07185202836990356,0.02363559720106423,0.048216431168839335,0.32894822508538113,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,6,0.9236074686050415,0.6494096030946821,0.2741978655103594,0.703122944724028,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,7,0.9116067886352539,0.6033003951888531,0.30830639344640076,0.6617989276846442,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,8,0.9564946889877319,0.773263800656423,0.18323088833130896,0.80843501752715,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,9,0.9579222202301025,0.687710213009268,0.2702120072208345,0.7179186352354089,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,10,0.9909638166427612,0.6085577394114807,0.3824060772312805,0.6141069221610778,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,11,0.052007563412189484,0.026480110362172127,0.025527453050017357,0.5091588343084296,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,12,0.9649218916893005,0.45174559531733394,0.5131762963719666,0.4681680446968173,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,13,0.8575007915496826,0.4363513197749853,0.4211494717746973,0.5088640431298116,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,14,0.8352007865905762,0.43982164934277534,0.3953791372478008,0.5266058849611457,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,15,0.8079196214675903,0.41825645230710506,0.38966316916048527,0.5176956236653096,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,16,0.8033849596977234,0.35499912686645985,0.44838583283126354,0.441879229354791,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,17,0.37342971563339233,0.02429135888814926,0.3491383567452431,0.06504934629250783,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,18,0.7911957502365112,0.3620440997183323,0.42915165051817894,0.457591057093149,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,19,0.8604415059089661,0.3392841941677034,0.5211573117412627,0.3943140722962746,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,20,0.8701878190040588,0.4308799928985536,0.43930782610550523,0.4951574631229627,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,21,0.8202726244926453,0.5329853054136038,0.2872873190790415,0.6497660527721081,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,22,0.664709210395813,0.3380086123943329,0.3267005980014801,0.5085059859379105,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,23,0.08564439415931702,0.004558974411338568,0.08108541974797845,0.053231439793454474,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,24,0.5645241141319275,0.29549206700176,0.2690320471301675,0.5234356861019837,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,25,0.6130408644676208,0.2629207158461213,0.35012014862149954,0.42887959202270776,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,26,0.5563175678253174,0.24045754317194223,0.31586002465337515,0.432230720507186,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,27,0.5749078989028931,0.25481495819985867,0.3200929407030344,0.44322744336288744,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,28,0.6378748416900635,0.23460992285981774,0.40326491883024573,0.3677993040738424,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,29,0.07951375097036362,0.006347990594804287,0.07316576037555933,0.07983512936234528,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,30,0.5199673771858215,0.2163238695356995,0.30364350765012205,0.41603354177043206,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,31,0.41522151231765747,0.15497604943811893,0.26024546287953854,0.3732370429775743,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,32,0.46723073720932007,0.18314804881811142,0.28408268839120865,0.39198630191159883,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,33,0.4877193570137024,0.21250142436474562,0.2752179326489568,0.4357043068085063,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,34,0.5678828358650208,0.23419757233932614,0.3336852635256946,0.4124047383516839,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,35,0.09505873173475266,0.007765042362734675,0.08729368937201798,0.08168678690561408,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,36,0.40122926235198975,0.18795851967297494,0.2132707426790148,0.4684566588467892,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,37,0.4766789972782135,0.275571389705874,0.20110760757233948,0.5781068418775684,20260428-102721
gemma4-e4b,262386010_262386_set00,2400,a,4,38,0.42602869868278503,0.20622945309150964,0.2197992455912754,0.48407408639168975,20260428-102721
