experiment,dataset,model,cond_class,stratum,base_correct,n_pairs,metric,numerator,denominator,variant_id,num,den,rate
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,all,1000,df,DF_moved,DD_clean,DF_moved__DD_clean,34,122,0.2786885245901639
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,all,1000,df,DF_clean,DD_all,DF_clean__DD_all,34,998,0.03406813627254509
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,all,1000,df,DF_clean,DD_moved,DF_clean__DD_moved,34,122,0.2786885245901639
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,all,1000,df,DF_clean,DD_clean,DF_clean__DD_clean,34,122,0.2786885245901639
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_raw,D_all,A_raw__D_all,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_raw,D_paired,A_raw__D_paired,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_raw,D_clean,A_raw__D_clean,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_paired,D_all,A_paired__D_all,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_paired,D_paired,A_paired__D_paired,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_paired,D_clean,A_paired__D_clean,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_clean,D_all,A_clean__D_all,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_clean,D_paired,A_clean__D_paired,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,adopt,A_clean,D_clean,A_clean__D_clean,0,654,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_raw,DD_all,DF_raw__DD_all,17,654,0.02599388379204893
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_raw,DD_moved,DF_raw__DD_moved,17,47,0.3617021276595745
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_raw,DD_clean,DF_raw__DD_clean,17,47,0.3617021276595745
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_moved,DD_all,DF_moved__DD_all,17,654,0.02599388379204893
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_moved,DD_moved,DF_moved__DD_moved,17,47,0.3617021276595745
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_moved,DD_clean,DF_moved__DD_clean,17,47,0.3617021276595745
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_clean,DD_all,DF_clean__DD_all,17,654,0.02599388379204893
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_clean,DD_moved,DF_clean__DD_moved,17,47,0.3617021276595745
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,correct,654,df,DF_clean,DD_clean,DF_clean__DD_clean,17,47,0.3617021276595745
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_raw,D_all,A_raw__D_all,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_raw,D_paired,A_raw__D_paired,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_raw,D_clean,A_raw__D_clean,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_paired,D_all,A_paired__D_all,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_paired,D_paired,A_paired__D_paired,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_paired,D_clean,A_paired__D_clean,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_clean,D_all,A_clean__D_all,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_clean,D_paired,A_clean__D_paired,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,adopt,A_clean,D_clean,A_clean__D_clean,0,344,0.0
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_raw,DD_all,DF_raw__DD_all,17,344,0.04941860465116279
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_raw,DD_moved,DF_raw__DD_moved,17,75,0.22666666666666666
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_raw,DD_clean,DF_raw__DD_clean,17,75,0.22666666666666666
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_moved,DD_all,DF_moved__DD_all,17,344,0.04941860465116279
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_moved,DD_moved,DF_moved__DD_moved,17,75,0.22666666666666666
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_moved,DD_clean,DF_moved__DD_clean,17,75,0.22666666666666666
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_clean,DD_all,DF_clean__DD_all,17,344,0.04941860465116279
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_clean,DD_moved,DF_clean__DD_moved,17,75,0.22666666666666666
experiment_e5c_tally,TallyQA,llava-next-interleaved-7b,m,S5,wrong,344,df,DF_clean,DD_clean,DF_clean__DD_clean,17,75,0.22666666666666666
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_raw,D_all,A_raw__D_all,352,1000,0.352
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_raw,D_paired,A_raw__D_paired,78,679,0.11487481590574374
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_raw,D_clean,A_raw__D_clean,53,556,0.09532374100719425
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_paired,D_all,A_paired__D_all,78,1000,0.078
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_paired,D_paired,A_paired__D_paired,78,679,0.11487481590574374
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_paired,D_clean,A_paired__D_clean,53,556,0.09532374100719425
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_clean,D_all,A_clean__D_all,53,1000,0.053
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_clean,D_paired,A_clean__D_paired,53,679,0.0780559646539028
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,adopt,A_clean,D_clean,A_clean__D_clean,53,556,0.09532374100719425
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_raw,DD_all,DF_raw__DD_all,114,996,0.1144578313253012
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_raw,DD_moved,DF_raw__DD_moved,114,188,0.6063829787234043
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_raw,DD_clean,DF_raw__DD_clean,83,128,0.6484375
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_moved,DD_all,DF_moved__DD_all,114,996,0.1144578313253012
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_moved,DD_moved,DF_moved__DD_moved,114,188,0.6063829787234043
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_moved,DD_clean,DF_moved__DD_clean,83,128,0.6484375
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_clean,DD_all,DF_clean__DD_all,83,996,0.08333333333333333
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_clean,DD_moved,DF_clean__DD_moved,83,188,0.44148936170212766
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,all,1000,df,DF_clean,DD_clean,DF_clean__DD_clean,83,128,0.6484375
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_raw,D_all,A_raw__D_all,236,601,0.39267886855241263
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_raw,D_paired,A_raw__D_paired,36,377,0.09549071618037135
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_raw,D_clean,A_raw__D_clean,36,377,0.09549071618037135
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_paired,D_all,A_paired__D_all,36,601,0.059900166389351084
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_paired,D_paired,A_paired__D_paired,36,377,0.09549071618037135
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_paired,D_clean,A_paired__D_clean,36,377,0.09549071618037135
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_clean,D_all,A_clean__D_all,36,601,0.059900166389351084
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_clean,D_paired,A_clean__D_paired,36,377,0.09549071618037135
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,adopt,A_clean,D_clean,A_clean__D_clean,36,377,0.09549071618037135
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_raw,DD_all,DF_raw__DD_all,41,601,0.06821963394342762
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_raw,DD_moved,DF_raw__DD_moved,41,79,0.5189873417721519
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_raw,DD_clean,DF_raw__DD_clean,41,55,0.7454545454545455
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_moved,DD_all,DF_moved__DD_all,41,601,0.06821963394342762
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_moved,DD_moved,DF_moved__DD_moved,41,79,0.5189873417721519
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_moved,DD_clean,DF_moved__DD_clean,41,55,0.7454545454545455
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_clean,DD_all,DF_clean__DD_all,41,601,0.06821963394342762
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_clean,DD_moved,DF_clean__DD_moved,41,79,0.5189873417721519
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,correct,601,df,DF_clean,DD_clean,DF_clean__DD_clean,41,55,0.7454545454545455
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_raw,D_all,A_raw__D_all,116,395,0.2936708860759494
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_raw,D_paired,A_raw__D_paired,42,298,0.14093959731543623
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_raw,D_clean,A_raw__D_clean,17,176,0.09659090909090909
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_paired,D_all,A_paired__D_all,42,395,0.10632911392405063
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_paired,D_paired,A_paired__D_paired,42,298,0.14093959731543623
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_paired,D_clean,A_paired__D_clean,17,176,0.09659090909090909
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_clean,D_all,A_clean__D_all,17,395,0.043037974683544304
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_clean,D_paired,A_clean__D_paired,17,298,0.05704697986577181
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,adopt,A_clean,D_clean,A_clean__D_clean,17,176,0.09659090909090909
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_raw,DD_all,DF_raw__DD_all,73,395,0.1848101265822785
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_raw,DD_moved,DF_raw__DD_moved,73,109,0.6697247706422018
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_raw,DD_clean,DF_raw__DD_clean,42,73,0.5753424657534246
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_moved,DD_all,DF_moved__DD_all,73,395,0.1848101265822785
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_moved,DD_moved,DF_moved__DD_moved,73,109,0.6697247706422018
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_moved,DD_clean,DF_moved__DD_clean,42,73,0.5753424657534246
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_clean,DD_all,DF_clean__DD_all,42,395,0.10632911392405063
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_clean,DD_moved,DF_clean__DD_moved,42,109,0.3853211009174312
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S1,wrong,395,df,DF_clean,DD_clean,DF_clean__DD_clean,42,73,0.5753424657534246
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_raw,D_all,A_raw__D_all,50,1000,0.05
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_raw,D_paired,A_raw__D_paired,30,978,0.03067484662576687
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_raw,D_clean,A_raw__D_clean,30,978,0.03067484662576687
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_paired,D_all,A_paired__D_all,30,1000,0.03
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_paired,D_paired,A_paired__D_paired,30,978,0.03067484662576687
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_paired,D_clean,A_paired__D_clean,30,978,0.03067484662576687
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_clean,D_all,A_clean__D_all,30,1000,0.03
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_clean,D_paired,A_clean__D_paired,30,978,0.03067484662576687
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,adopt,A_clean,D_clean,A_clean__D_clean,30,978,0.03067484662576687
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_raw,DD_all,DF_raw__DD_all,110,995,0.11055276381909548
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_raw,DD_moved,DF_raw__DD_moved,110,178,0.6179775280898876
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_raw,DD_clean,DF_raw__DD_clean,110,178,0.6179775280898876
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_moved,DD_all,DF_moved__DD_all,110,995,0.11055276381909548
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_moved,DD_moved,DF_moved__DD_moved,110,178,0.6179775280898876
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_moved,DD_clean,DF_moved__DD_clean,110,178,0.6179775280898876
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_clean,DD_all,DF_clean__DD_all,110,995,0.11055276381909548
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_clean,DD_moved,DF_clean__DD_moved,110,178,0.6179775280898876
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,all,1000,df,DF_clean,DD_clean,DF_clean__DD_clean,110,178,0.6179775280898876
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_raw,D_all,A_raw__D_all,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_raw,D_paired,A_raw__D_paired,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_raw,D_clean,A_raw__D_clean,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_paired,D_all,A_paired__D_all,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_paired,D_paired,A_paired__D_paired,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_paired,D_clean,A_paired__D_clean,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_clean,D_all,A_clean__D_all,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_clean,D_paired,A_clean__D_paired,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,adopt,A_clean,D_clean,A_clean__D_clean,21,601,0.03494176372712146
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_raw,DD_all,DF_raw__DD_all,61,601,0.10149750415973377
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_raw,DD_moved,DF_raw__DD_moved,61,87,0.7011494252873564
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_raw,DD_clean,DF_raw__DD_clean,61,87,0.7011494252873564
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_moved,DD_all,DF_moved__DD_all,61,601,0.10149750415973377
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_moved,DD_moved,DF_moved__DD_moved,61,87,0.7011494252873564
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_moved,DD_clean,DF_moved__DD_clean,61,87,0.7011494252873564
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_clean,DD_all,DF_clean__DD_all,61,601,0.10149750415973377
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_clean,DD_moved,DF_clean__DD_moved,61,87,0.7011494252873564
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,correct,601,df,DF_clean,DD_clean,DF_clean__DD_clean,61,87,0.7011494252873564
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_raw,D_all,A_raw__D_all,28,395,0.07088607594936709
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_raw,D_paired,A_raw__D_paired,8,373,0.021447721179624665
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_raw,D_clean,A_raw__D_clean,8,373,0.021447721179624665
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_paired,D_all,A_paired__D_all,8,395,0.020253164556962026
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_paired,D_paired,A_paired__D_paired,8,373,0.021447721179624665
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_paired,D_clean,A_paired__D_clean,8,373,0.021447721179624665
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_clean,D_all,A_clean__D_all,8,395,0.020253164556962026
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_clean,D_paired,A_clean__D_paired,8,373,0.021447721179624665
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,adopt,A_clean,D_clean,A_clean__D_clean,8,373,0.021447721179624665
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_raw,DD_all,DF_raw__DD_all,49,394,0.12436548223350254
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_raw,DD_moved,DF_raw__DD_moved,49,91,0.5384615384615384
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_raw,DD_clean,DF_raw__DD_clean,49,91,0.5384615384615384
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_moved,DD_all,DF_moved__DD_all,49,394,0.12436548223350254
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_moved,DD_moved,DF_moved__DD_moved,49,91,0.5384615384615384
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_moved,DD_clean,DF_moved__DD_clean,49,91,0.5384615384615384
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_clean,DD_all,DF_clean__DD_all,49,394,0.12436548223350254
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_clean,DD_moved,DF_clean__DD_moved,49,91,0.5384615384615384
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S2,wrong,395,df,DF_clean,DD_clean,DF_clean__DD_clean,49,91,0.5384615384615384
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_raw,D_all,A_raw__D_all,21,1000,0.021
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_raw,D_paired,A_raw__D_paired,20,998,0.02004008016032064
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_raw,D_clean,A_raw__D_clean,20,998,0.02004008016032064
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_paired,D_all,A_paired__D_all,20,1000,0.02
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_paired,D_paired,A_paired__D_paired,20,998,0.02004008016032064
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_paired,D_clean,A_paired__D_clean,20,998,0.02004008016032064
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_clean,D_all,A_clean__D_all,20,1000,0.02
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_clean,D_paired,A_clean__D_paired,20,998,0.02004008016032064
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,adopt,A_clean,D_clean,A_clean__D_clean,20,998,0.02004008016032064
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_raw,DD_all,DF_raw__DD_all,76,996,0.07630522088353414
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_raw,DD_moved,DF_raw__DD_moved,76,201,0.3781094527363184
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_raw,DD_clean,DF_raw__DD_clean,76,201,0.3781094527363184
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_moved,DD_all,DF_moved__DD_all,76,996,0.07630522088353414
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_moved,DD_moved,DF_moved__DD_moved,76,201,0.3781094527363184
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_moved,DD_clean,DF_moved__DD_clean,76,201,0.3781094527363184
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_clean,DD_all,DF_clean__DD_all,76,996,0.07630522088353414
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_clean,DD_moved,DF_clean__DD_moved,76,201,0.3781094527363184
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,all,1000,df,DF_clean,DD_clean,DF_clean__DD_clean,76,201,0.3781094527363184
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,correct,601,adopt,A_raw,D_all,A_raw__D_all,13,601,0.021630615640599003
experiment_e5c_vqa,VQAv2,llava-next-interleaved-7b,a,S3,correct,601,adopt,A_raw,D_paired,A_raw__D_paired,13,601,0.021630615640599003
